"WRITE";"9888.0";"";"3105961481";"21.569177 s"
"WRITE";"9888.0";"";"3106249462";"21.571177 s"
"WRITE";"9888.0";"";"3106537443";"21.573177 s"
"WRITE";"9888.0";"";"3106825425";"21.575177 s"
"WRITE";"9888.0";"";"3107113406";"21.577176 s"
"WRITE";"9888.0";"";"3107401388";"21.579176 s"
"WRITE";"9888.0";"";"3107689369";"21.581176 s"
"WRITE";"9888.0";"";"3107977350";"21.583176 s"
"WRITE";"9888.0";"";"3108265332";"21.585176 s"
"WRITE";"9888.0";"";"3108553313";"21.587176 s"
"WRITE";"9888.0";"";"3108841295";"21.589176 s"
"WRITE";"9888.0";"";"3109129276";"21.591176 s"
"WRITE";"9888.0";"";"3109417258";"21.593175 s"
"WRITE";"9888.0";"";"3109705239";"21.595175 s"
"WRITE";"9888.0";"";"3109993220";"21.597175 s"
"WRITE";"9888.0";"";"3110281202";"21.599175 s"
"WRITE";"9888.0";"";"3110569183";"21.601175 s"
"WRITE";"9888.0";"";"3110857165";"21.603175 s"
"WRITE";"9888.0";"";"3111145146";"21.605175 s"
"WRITE";"9888.0";"";"3111433128";"21.607175 s"
"WRITE";"9888.0";"";"3111721109";"21.609174 s"
"WRITE";"9888.0";"";"3112009090";"21.611174 s"
"WRITE";"9888.0";"";"3112297072";"21.613174 s"
"WRITE";"9888.0";"";"3112585053";"21.615174 s"
"WRITE";"9888.0";"";"3112873035";"21.617174 s"
"WRITE";"9888.0";"";"3113161016";"21.619174 s"
"WRITE";"9888.0";"";"3113448997";"21.621174 s"
"WRITE";"9888.0";"";"3113736979";"21.623173 s"
"WRITE";"9888.0";"";"3114024960";"21.625173 s"
"WRITE";"9888.0";"";"3114312942";"21.627173 s"
"WRITE";"9888.0";"";"3114600923";"21.629173 s"
"WRITE";"9888.0";"";"3114888905";"21.631173 s"
"WRITE";"9888.0";"";"3115176886";"21.633173 s"
"WRITE";"9888.0";"";"3115464867";"21.635173 s"
"WRITE";"9888.0";"";"3115752849";"21.637173 s"
"WRITE";"9888.0";"";"3116040830";"21.639172 s"
"WRITE";"9888.0";"";"3116328812";"21.641172 s"
"WRITE";"9888.0";"";"3116616793";"21.643172 s"
"WRITE";"9888.0";"";"3116904775";"21.645172 s"
"WRITE";"9888.0";"";"3117192756";"21.647172 s"
"WRITE";"9888.0";"";"3117480737";"21.649172 s"
"WRITE";"9888.0";"";"3117768719";"21.651172 s"
"WRITE";"9888.0";"";"3118056700";"21.653172 s"
"WRITE";"9888.0";"";"3118344682";"21.655171 s"
"WRITE";"9888.0";"";"3118632663";"21.657171 s"
"WRITE";"9888.0";"";"3118920644";"21.659171 s"
"WRITE";"9888.0";"";"3119208626";"21.661171 s"
"WRITE";"9888.0";"";"3119496607";"21.663171 s"
"WRITE";"9888.0";"";"3119784589";"21.665171 s"
"WRITE";"9888.0";"";"3120072570";"21.667171 s"
"WRITE";"9888.0";"";"3120360552";"21.669171 s"
"WRITE";"9888.0";"";"3120648533";"21.671170 s"
"WRITE";"9888.0";"";"3120936514";"21.673170 s"
"WRITE";"9888.0";"";"3121224496";"21.675170 s"
"WRITE";"9888.0";"";"3121512477";"21.677170 s"
"WRITE";"9888.0";"";"3121800459";"21.679170 s"
"WRITE";"9888.0";"";"3122088440";"21.681170 s"
"WRITE";"9888.0";"";"3122376422";"21.683170 s"
"WRITE";"9888.0";"";"3122664403";"21.685169 s"
"WRITE";"9888.0";"";"3122952384";"21.687169 s"
"WRITE";"9888.0";"";"3123240366";"21.689169 s"
"WRITE";"9888.0";"";"3123528347";"21.691169 s"
"WRITE";"9888.0";"";"3123816329";"21.693169 s"
"WRITE";"9888.0";"";"3124104310";"21.695169 s"
"WRITE";"9888.0";"";"3124392292";"21.697169 s"
