WRITE,-724.0,,175150024,1.216320
WRITE,-724.0,,175438005,1.218319
WRITE,-724.0,,175725986,1.220319
WRITE,-723.0,,176013968,1.222319
WRITE,-723.0,,176301949,1.224319
WRITE,-723.0,,176589931,1.226319
WRITE,-723.0,,176877912,1.228319
WRITE,-722.0,,177165893,1.230319
WRITE,-722.0,,177453875,1.232319
WRITE,-722.0,,177741856,1.234318
WRITE,-722.0,,178029838,1.236318
WRITE,-722.0,,178317819,1.238318
WRITE,-721.0,,178605801,1.240318
WRITE,-721.0,,178893782,1.242318
WRITE,-721.0,,179181763,1.244318
WRITE,-721.0,,179469745,1.246318
WRITE,-721.0,,179757726,1.248318
WRITE,-720.0,,180045708,1.250317
